RBP	miRNA	sum_RBP_per_total	sum_miRNA_per_total	average
CDC5L	hsa-mir-200b	0	0	0
CDC5L	hsa-mir-200c	0	0	0
CDC5L	hsa-mir-205	0	0	0
CDC5L	hsa-mir-206	0	0	0
CDC5L	hsa-mir-20a	0	0	0
CDC5L	hsa-mir-20b	0	0	0
CDC5L	hsa-mir-21	0	0	0
CDC5L	hsa-mir-214	13.7931034482759	0.863930885529158	7.32851716690251
CDC5L	hsa-mir-221	0	0	0
CDC5L	hsa-mir-222	0	0	0
CDC5L	hsa-mir-25	0	0	0
CDC5L	hsa-mir-29a	0	0	0
CDC5L	hsa-mir-29b-1	0	0	0
CDC5L	hsa-mir-29b-2	0	0	0
CDC5L	hsa-mir-29c	0	0	0
CDC5L	hsa-mir-31	6.89655172413793	0.464037122969838	3.68029442355388
CDC5L	hsa-mir-34a	0	0	0
CDC5L	hsa-mir-34b	0	0	0
CDC5L	hsa-mir-34c	0	0	0
CDC5L	hsa-mir-363	0	0	0
CDC5L	hsa-mir-429	0	0	0
CDC5L	hsa-mir-451	0	0	0
CDC5L	hsa-mir-7-1	0	0	0
CDC5L	hsa-mir-7-2	0	0	0
CDC5L	hsa-mir-7-3	0	0	0
CDC5L	hsa-mir-9-1	0	0	0
CDC5L	hsa-mir-9-2	0	0	0
CDC5L	hsa-mir-9-3	0	0	0
CDC5L	hsa-mir-92a-1	0	0	0
CDC5L	hsa-mir-92a-2	0	0	0
CDC5L	hsa-mir-93	0	0	0
CDC5L	hsa-mir-98	0	0	0
CELF1	hsa-let-7a-1	0	0	0
CELF1	hsa-let-7a-2	0	0	0
CELF1	hsa-let-7a-3	0	0	0
CELF1	hsa-let-7b	0	0	0
CELF1	hsa-let-7c	0	0	0
CELF1	hsa-let-7d	0	0	0
CELF1	hsa-let-7e	0	0	0
CELF1	hsa-let-7f-1	0	0	0
CELF1	hsa-let-7f-2	0	0	0
CELF1	hsa-let-7g	0	0	0
CELF1	hsa-let-7i	2.4	0.892857142857143	1.64642857142857
CELF1	hsa-mir-1-1	0	0	0
