RBP	miRNA	mean_percent	total_percent	average
RARS	hsa-mir-93	1.02588538408217	0.654911838790932	0.84039861143655
RARS	hsa-mir-106a	1.95733842573864	0.806045340050378	1.38169188289451
RARS	hsa-mir-106b	0.910603967190587	1.20906801007557	1.05983598863308
RARS	hsa-mir-107	4.59430104394417	5.03778337531486	4.81604220962951
RARS	hsa-mir-122	1.12574481045006	0.906801007556675	1.01627290900337
RARS	hsa-mir-128-1	0.559657951046916	1.20906801007557	0.884362980561241
RARS	hsa-mir-128-2	0.296114122815216	0.654911838790932	0.475512980803074
RARS	hsa-mir-138-1	0.0455650060753341	0.151133501259446	0.09834925366739
RARS	hsa-mir-138-2	1.1734893658298	1.61209068010076	1.39279002296528
RARS	hsa-mir-140	0.17209552294607	0.35264483627204	0.262370179609055
RARS	hsa-mir-141	0.339474383011595	0.453400503778338	0.396437443394966
RARS	hsa-mir-143	0.187283858304514	0.403022670025189	0.295153264164852
RARS	hsa-mir-145	0.211127919982619	0.251889168765743	0.231508544374181
RARS	hsa-mir-155	0.492372000574352	0.755667506297229	0.624019753435791
RARS	hsa-mir-199a-1	6.11034988507724	1.36020151133501	3.73527569820612
RARS	hsa-mir-199a-2	0.156907187587625	0.302267002518892	0.229587095053258
RARS	hsa-mir-200a	0.422255839965238	0.503778337531486	0.463017088748362
RARS	hsa-mir-200b	0.151883353584447	0.503778337531486	0.327830845557967
RARS	hsa-mir-200c	0.585695636591648	1.05793450881612	0.821815072703884
RARS	hsa-mir-205	3.78993480811092	5.74307304785894	4.76650392798493
RARS	hsa-mir-206	0.803421182534738	1.25944584382872	1.03143351318173
RARS	hsa-mir-214	4.45692411806128	1.15869017632242	2.80780714719185
RARS	hsa-mir-221	2.09681342351452	0.906801007556675	1.5018072155356
RARS	hsa-mir-222	0	0	0
RARS	hsa-mir-363	0.324286047653151	0.403022670025189	0.36365435883917
RARS	hsa-mir-429	0.210336228837574	0.251889168765743	0.231112698801658
RARS	hsa-mir-451	0.0911300121506683	0.302267002518892	0.19669850733478
IARS	hsa-let-7a-1	4.56014872331572	1.44539614561028	3.002772434463
IARS	hsa-let-7a-2	1.6625227863024	0.69593147751606	1.17922713190923
IARS	hsa-let-7a-3	4.36755508026006	7.6017130620985	5.98463407117928
IARS	hsa-let-7b	0.072893887326877	0.374732334047109	0.223813110686993
IARS	hsa-let-7c	2.70153672215528	0.749464668094218	1.72550069512475
IARS	hsa-let-7d	0.162703885748949	0.535331905781585	0.349017895765267
IARS	hsa-let-7e	2.91471049256651	0.856531049250535	1.88562077090852
IARS	hsa-let-7f-1	0.072893887326877	0.374732334047109	0.223813110686993
IARS	hsa-let-7f-2	1.78617211203284	1.49892933618844	1.64255072411064
IARS	hsa-let-7g	4.58589984905652	1.49892933618844	3.04241459262248
IARS	hsa-let-7i	7.52956815195636	5.46038543897216	6.49497679546426
IARS	hsa-mir-98	0.0208268249505363	0.107066381156317	0.0639466030534266
IARS	hsa-mir-1-1	0.23495692916052	0.69593147751606	0.46544420333829
IARS	hsa-mir-1-2	0.0937207122774133	0.481798715203426	0.28775971374042
IARS	hsa-mir-7-1	3.86243322557228	9.04710920770878	6.45477121664053
IARS	hsa-mir-7-2	1.52639464250509	2.67665952890792	2.10152708570651
IARS	hsa-mir-7-3	0.0833072998021452	0.428265524625268	0.255786412213706
IARS	hsa-mir-9-1	0.279068271588739	0.428265524625268	0.353666898107003
IARS	hsa-mir-9-2	0	0	0
IARS	hsa-mir-9-3	0.332909493246747	0.588865096359743	0.460887294803245
IARS	hsa-mir-10b	0.327606511281951	0.642398286937901	0.485002399109926
IARS	hsa-mir-15a	1.30238517494307	2.46252676659529	1.88245597076918
IARS	hsa-mir-15b	0.860202253976629	1.33832976445396	1.0992660092153
IARS	hsa-mir-16-1	0.0208268249505363	0.107066381156317	0.0639466030534266
IARS	hsa-mir-16-2	0.0416536499010726	0.214132762312634	0.127893206106853
IARS	hsa-mir-17	0.155244853330273	0.428265524625268	0.29175518897777
IARS	hsa-mir-18a	0.432032413959479	0.642398286937901	0.53721535044869
IARS	hsa-mir-18b	0.802393241676495	0.428265524625268	0.615329383150881
IARS	hsa-mir-19a	2.63905624730367	0.321199143468951	1.48012769538631
IARS	hsa-mir-19b-1	0.592280800598213	0.910064239828694	0.751172520213453
IARS	hsa-mir-19b-2	9.8191032210126	10.5995717344754	10.209337477744
IARS	hsa-mir-20a	0.141236216883107	0.214132762312634	0.17768448959787
IARS	hsa-mir-20b	2.04299092865707	2.78372591006424	2.41335841936066
IARS	hsa-mir-21	0.646495771356549	1.17773019271949	0.912112982038018
IARS	hsa-mir-25	10.3040705619371	2.14132762312634	6.2226990925317
IARS	hsa-mir-29a	0.301023479831427	0.267665952890792	0.28434471636111
IARS	hsa-mir-29b-1	0	0	0
IARS	hsa-mir-29b-2	0.0416536499010726	0.214132762312634	0.127893206106853
IARS	hsa-mir-29c	0.910501578805415	1.33832976445396	1.12441567162969
IARS	hsa-mir-31	1.2987012987013	0.107066381156317	0.702883839928808
IARS	hsa-mir-34a	1.48656635309192	1.49892933618844	1.49274784464018
IARS	hsa-mir-34b	2.26611971601041	4.60385438972163	3.43498705286602
IARS	hsa-mir-34c	2.55629957106535	4.06852248394004	3.31241102750269
IARS	hsa-mir-92a-1	0.537521418496114	0.374732334047109	0.456126876271612
IARS	hsa-mir-92a-2	0.172476454308911	0.374732334047109	0.27360439417801
IARS	hsa-mir-93	0.10632126781175	0.267665952890792	0.186993610351271
IARS	hsa-mir-106a	0.48618912550093	0.963597430406852	0.724893277953891
IARS	hsa-mir-106b	0.295161625126806	0.749464668094218	0.522313146610512
IARS	hsa-mir-107	2.9630383121364	5.406852248394	4.1849452802652
IARS	hsa-mir-122	0.579175068397186	0.588865096359743	0.584020082378465
IARS	hsa-mir-128-1	0.723395991610671	1.33832976445396	1.03086287803232
IARS	hsa-mir-128-2	0.203716691734716	0.535331905781585	0.36952429875815
IARS	hsa-mir-138-1	0.11454753722795	0.588865096359743	0.351706316793846
IARS	hsa-mir-138-2	7.19399687390042	2.30192719486081	4.74796203438062
IARS	hsa-mir-140	0.0520670623763407	0.267665952890792	0.159866507633566
IARS	hsa-mir-141	0.0833072998021452	0.428265524625268	0.255786412213706
IARS	hsa-mir-143	0.191213630094337	0.428265524625268	0.309739577359802
IARS	hsa-mir-145	0.120409391932571	0.107066381156317	0.113737886544444
IARS	hsa-mir-155	0.306536303475033	1.12419700214133	0.71536665280818
IARS	hsa-mir-199a-1	2.88568111015837	1.23126338329764	2.05847224672801
IARS	hsa-mir-199a-2	0.0416536499010726	0.214132762312634	0.127893206106853
IARS	hsa-mir-200a	0.0624804748516089	0.321199143468951	0.19183980916028
IARS	hsa-mir-200b	0.104134124752681	0.535331905781585	0.319733015267133
IARS	hsa-mir-200c	0.124960949703218	0.642398286937901	0.38367961832056
IARS	hsa-mir-205	2.29955326133518	5.24625267665953	3.77290296899736
IARS	hsa-mir-206	0.569506289451495	1.2847965738758	0.927151431663649
IARS	hsa-mir-214	3.11483196032933	1.23126338329764	2.17304767181349
IARS	hsa-mir-221	0.135374362178486	0.69593147751606	0.415652919847273
IARS	hsa-mir-222	0	0	0
IARS	hsa-mir-363	0.492641554230338	0.428265524625268	0.460453539427803
IARS	hsa-mir-429	0	0	0
IARS	hsa-mir-451	0.201440912849392	0.267665952890792	0.234553432870092
LARS	hsa-let-7a-1	2.77863505414087	1.32450331125828	2.05156918269957
LARS	hsa-let-7a-2	2.80913091309131	0.993377483443709	1.90125419826751
LARS	hsa-let-7a-3	5.23896302673746	9.10596026490066	7.17246164581906
LARS	hsa-let-7b	0	0	0
LARS	hsa-let-7c	2.5	0.33112582781457	1.41556291390728
LARS	hsa-let-7d	4.7970297029703	1.15894039735099	2.97798505016065
LARS	hsa-let-7e	1.94660235254295	1.15894039735099	1.55277137494697
LARS	hsa-let-7f-1	2.0021579080985	1.32450331125828	1.66333060967839
LARS	hsa-let-7f-2	3.46613574400918	2.48344370860927	2.97478972630923
LARS	hsa-let-7g	0.557899268187688	0.993377483443709	0.775638375815698
LARS	hsa-let-7i	3.07684757524461	4.96688741721854	4.02186749623158
LARS	hsa-mir-98	0.315789473684211	0.496688741721854	0.406239107703032
LARS	hsa-mir-1-1	0.111111111111111	0.33112582781457	0.22111846946284
LARS	hsa-mir-1-2	0.111111111111111	0.33112582781457	0.22111846946284
LARS	hsa-mir-7-1	6.99986253120245	11.5894039735099	9.29463325235619
LARS	hsa-mir-7-2	0.871980676328502	2.31788079470199	1.59493073551524
LARS	hsa-mir-7-3	0	0	0
LARS	hsa-mir-9-1	0.173913043478261	0.33112582781457	0.252519435646415
LARS	hsa-mir-9-2	0	0	0
LARS	hsa-mir-9-3	0.347826086956522	0.662251655629139	0.50503887129283
LARS	hsa-mir-10b	0.396039603960396	0.662251655629139	0.529145629794768
LARS	hsa-mir-15a	1.3768115942029	2.98013245033113	2.17847202226701
LARS	hsa-mir-15b	0.260869565217391	0.496688741721854	0.378779153469623
LARS	hsa-mir-16-1	0	0	0
LARS	hsa-mir-16-2	0	0	0
LARS	hsa-mir-17	0.111111111111111	0.33112582781457	0.22111846946284
LARS	hsa-mir-18a	0.297029702970297	0.496688741721854	0.396859222346076
LARS	hsa-mir-18b	3.52191008574542	1.65562913907285	2.58876961240913
LARS	hsa-mir-19a	0	0	0
LARS	hsa-mir-19b-1	3.03950461935826	1.82119205298013	2.43034833616919
LARS	hsa-mir-19b-2	12.0981383035329	12.5827814569536	12.3404598802433
LARS	hsa-mir-20a	0	0	0
LARS	hsa-mir-20b	0.902698164553297	1.98675496688742	1.44472656572036
LARS	hsa-mir-21	0.347826086956522	0.662251655629139	0.50503887129283
LARS	hsa-mir-25	10.9172387490465	2.48344370860927	6.7003412288279
LARS	hsa-mir-29a	0.210526315789474	0.33112582781457	0.270826071802022
LARS	hsa-mir-29b-1	0	0	0
LARS	hsa-mir-29b-2	0	0	0
LARS	hsa-mir-29c	0.750572082379863	1.32450331125828	1.03753769681907
LARS	hsa-mir-31	4	0.662251655629139	2.33112582781457
LARS	hsa-mir-34a	1.47368421052632	2.31788079470199	1.89578250261415
LARS	hsa-mir-34b	2.27568436804452	4.47019867549669	3.3729415217706
LARS	hsa-mir-34c	3.11307761210904	3.3112582781457	3.21216794512737
LARS	hsa-mir-92a-1	0.909090909090909	0.33112582781457	0.620108368452739
LARS	hsa-mir-92a-2	0.210526315789474	0.33112582781457	0.270826071802022
LARS	hsa-mir-93	0.210526315789474	0.33112582781457	0.270826071802022
LARS	hsa-mir-106a	1.05263157894737	1.65562913907285	1.35413035901011
LARS	hsa-mir-106b	0.321637426900585	0.662251655629139	0.491944541264862
LARS	hsa-mir-107	4.49382541228951	7.6158940397351	6.05485972601231
LARS	hsa-mir-122	0	0	0
LARS	hsa-mir-128-1	2.47435897435897	0.993377483443709	1.73386822890134
LARS	hsa-mir-128-2	0.321637426900585	0.662251655629139	0.491944541264862
LARS	hsa-mir-138-1	0	0	0
LARS	hsa-mir-138-2	0.532163742690059	0.993377483443709	0.762770613066884
LARS	hsa-mir-140	0	0	0
LARS	hsa-mir-141	0	0	0
LARS	hsa-mir-143	0	0	0
LARS	hsa-mir-145	0	0	0
LARS	hsa-mir-155	0	0	0
LARS	hsa-mir-199a-1	2	0.33112582781457	1.16556291390728
LARS	hsa-mir-199a-2	0	0	0
LARS	hsa-mir-200a	0.111111111111111	0.33112582781457	0.22111846946284
LARS	hsa-mir-200b	0	0	0
LARS	hsa-mir-200c	0	0	0
LARS	hsa-mir-205	2.24524595316675	3.97350993377483	3.10937794347079
LARS	hsa-mir-206	0.173913043478261	0.33112582781457	0.252519435646415
LARS	hsa-mir-214	0.587719298245614	1.15894039735099	0.873329847798304
LARS	hsa-mir-221	0.315789473684211	0.496688741721854	0.406239107703032
LARS	hsa-mir-222	0	0	0
LARS	hsa-mir-363	0.315789473684211	0.496688741721854	0.406239107703032
LARS	hsa-mir-429	0	0	0
LARS	hsa-mir-451	0.526315789473684	0.827814569536424	0.677065179505054
DARS	hsa-let-7a-1	1.82479181772828	1.40462165835976	1.61470673804402
DARS	hsa-let-7a-2	0.214776197465877	0.498414136837336	0.356595167151606
DARS	hsa-let-7a-3	2.41283163579831	3.94200271862256	3.17741717721044
DARS	hsa-let-7b	1.07584740095989	0.996828273674671	1.03633783731728
DARS	hsa-let-7c	1.11368412360726	0.906207521522429	1.00994582256485
DARS	hsa-let-7d	0.565437052134573	0.589034888989579	0.577235970562076
DARS	hsa-let-7e	1.21571549267871	0.815586769370186	1.01565113102445
DARS	hsa-let-7f-1	0.597833336628447	0.407793384685093	0.50281336065677
DARS	hsa-let-7f-2	1.33486682149796	1.40462165835976	1.36974423992886
DARS	hsa-let-7g	1.20938979569088	0.95151789759855	1.08045384664471
DARS	hsa-let-7i	2.53804256090439	2.58269143633892	2.56036699862166
DARS	hsa-mir-98	0.164794460487126	0.31717263253285	0.240983546509988
DARS	hsa-mir-1-1	1.56109657538898	1.13275940190304	1.34692798864601
DARS	hsa-mir-1-2	0.686122536615168	0.815586769370186	0.750854652992677
DARS	hsa-mir-7-1	3.57475082808793	5.48255550521069	4.52865316664931
DARS	hsa-mir-7-2	1.67149353158115	2.03896692342546	1.85523022750331
DARS	hsa-mir-7-3	0.871929340334179	0.724966017217943	0.798447678776061
DARS	hsa-mir-9-1	0.999992352500628	1.04213864975079	1.02106550112571
DARS	hsa-mir-9-2	0.742473639875182	0.498414136837336	0.620443888356259
DARS	hsa-mir-9-3	1.76337365701318	1.31400090620752	1.53868728161035
DARS	hsa-mir-10b	0.554854549365058	0.815586769370186	0.685220659367622
DARS	hsa-mir-15a	1.48995594173658	1.9030357951971	1.69649586846684
DARS	hsa-mir-15b	0.879749818626315	0.906207521522429	0.892978670074372
DARS	hsa-mir-16-1	1.44440741530464	1.04213864975079	1.24327303252772
DARS	hsa-mir-16-2	0.990394061779886	0.815586769370186	0.902990415575036
DARS	hsa-mir-17	0.784375743228703	1.22338015405528	1.00387794864199
DARS	hsa-mir-18a	1.30949859130121	0.996828273674671	1.15316343248794
DARS	hsa-mir-18b	1.27577267870731	0.815586769370186	1.04567972403875
DARS	hsa-mir-19a	1.27381554748063	0.906207521522429	1.09001153450153
DARS	hsa-mir-19b-1	1.91555195822415	1.49524241051201	1.70539718436808
DARS	hsa-mir-19b-2	6.9459702675377	5.93565926597191	6.4408147667548
DARS	hsa-mir-20a	1.25291695880737	1.04213864975079	1.14752780427908
DARS	hsa-mir-20b	2.53914830507487	2.89986406887177	2.71950618697332
DARS	hsa-mir-21	1.46354351945516	1.54055278658813	1.50204815302165
DARS	hsa-mir-25	2.25593415789811	1.94834617127322	2.10214016458567
DARS	hsa-mir-29a	1.17506896510644	1.04213864975079	1.10860380742862
DARS	hsa-mir-29b-1	0.971732579898009	0.770276393294064	0.871004486596037
DARS	hsa-mir-29b-2	0.559321338741158	0.679655641141822	0.61948848994149
DARS	hsa-mir-29c	2.06959517653834	1.72179429089261	1.89569473371548
DARS	hsa-mir-31	0.941007399072895	0.996828273674671	0.968917836373783
DARS	hsa-mir-34a	1.59648122678165	1.40462165835976	1.50055144257071
DARS	hsa-mir-34b	3.27844738589312	3.67014046216584	3.47429392402948
DARS	hsa-mir-34c	2.86062178257979	2.80924331671953	2.83493254964966
DARS	hsa-mir-92a-1	2.18051474840121	1.54055278658813	1.86053376749467
DARS	hsa-mir-92a-2	0.851876161775586	1.04213864975079	0.94700740576319
DARS	hsa-mir-93	1.25601951655819	1.31400090620752	1.28501021138285
DARS	hsa-mir-106a	2.18694090064108	1.2686905301314	1.72781571538624
DARS	hsa-mir-106b	0.761829251412155	1.08744902582691	0.924639138619535
DARS	hsa-mir-107	2.41081863441623	2.94517444494789	2.67799653968206
DARS	hsa-mir-122	0.450081668681405	0.815586769370186	0.632834219025796
DARS	hsa-mir-128-1	1.75470315175966	1.67648391481649	1.71559353328807
DARS	hsa-mir-128-2	0.760966181775663	1.08744902582691	0.924207603801289
DARS	hsa-mir-138-1	0.944864970362262	0.860897145446307	0.902881057904285
DARS	hsa-mir-138-2	1.09315328679352	1.35931128228364	1.22623228453858
DARS	hsa-mir-140	0.500793616803132	0.453103760761214	0.476948688782173
DARS	hsa-mir-141	0.542828606201714	0.95151789759855	0.747173251900132
DARS	hsa-mir-143	0.909984465571896	0.95151789759855	0.930751181585223
DARS	hsa-mir-145	0.0931315483119907	0.362483008608971	0.227807278460481
DARS	hsa-mir-155	0.540102496909781	0.589034888989579	0.56456869294968
DARS	hsa-mir-199a-1	1.28525024956916	1.22338015405528	1.25431520181222
DARS	hsa-mir-199a-2	1.0529501849599	0.860897145446307	0.956923665203101
DARS	hsa-mir-200a	0.757139424249646	0.996828273674671	0.876983848962159
DARS	hsa-mir-200b	1.82442467167076	1.35931128228364	1.5918679769772
DARS	hsa-mir-200c	1.50849791120961	1.35931128228364	1.43390459674663
DARS	hsa-mir-205	3.05971673983269	3.94200271862256	3.50085972922763
DARS	hsa-mir-206	1.32784427900116	1.2686905301314	1.29826740456628
DARS	hsa-mir-214	0.746715304485968	0.906207521522429	0.826461413004198
DARS	hsa-mir-221	1.56470503120718	1.40462165835976	1.48466334478347
DARS	hsa-mir-222	1.27364196166821	0.996828273674671	1.13523511767144
DARS	hsa-mir-363	0.805968388193343	0.453103760761214	0.629536074477279
DARS	hsa-mir-429	0.827298992923372	0.589034888989579	0.708166940956475
DARS	hsa-mir-451	0.75982912853636	1.08744902582691	0.923639077181637
QARS	hsa-let-7a-1	0.358537633604903	0.931899641577061	0.645218637590982
QARS	hsa-let-7a-2	0.158831003811944	0.716845878136201	0.437838440974072
QARS	hsa-let-7a-3	3.78183214019585	8.67383512544803	6.22783363282194
QARS	hsa-let-7b	0.079415501905972	0.3584229390681	0.218919220487036
QARS	hsa-let-7c	0.0476493011435832	0.21505376344086	0.131351532292222
QARS	hsa-let-7d	12.5635324015248	0.43010752688172	6.49681996420325
QARS	hsa-let-7e	0.371033896404814	0.645161290322581	0.508097593363697
QARS	hsa-let-7f-1	0.0317662007623888	0.14336917562724	0.0875676881948145
QARS	hsa-let-7f-2	0	0	0
QARS	hsa-let-7g	0.526478062635473	1.00358422939068	0.765031146013077
QARS	hsa-let-7i	5.08086699704099	4.73118279569892	4.90602489636996
QARS	hsa-mir-98	0.0476493011435832	0.21505376344086	0.131351532292222
QARS	hsa-mir-1-1	0.158831003811944	0.716845878136201	0.437838440974072
QARS	hsa-mir-1-2	0.0952986022871665	0.43010752688172	0.262703064584443
QARS	hsa-mir-7-1	5.71073286904055	9.10394265232975	7.40733776068515
QARS	hsa-mir-7-2	0.82738173479969	2.58064516129032	1.70401344804501
QARS	hsa-mir-7-3	0.079415501905972	0.3584229390681	0.218919220487036
QARS	hsa-mir-9-1	0.402800097167202	0.788530465949821	0.595665281558512
QARS	hsa-mir-9-2	0.183823529411765	0.14336917562724	0.163596352519502
QARS	hsa-mir-9-3	0.594857816719116	0.50179211469534	0.548324965707228
QARS	hsa-mir-10b	0.215589730174154	0.28673835125448	0.251164040714317
QARS	hsa-mir-15a	3.62368487838202	4.08602150537634	3.85485319187918
QARS	hsa-mir-15b	0.481450722827621	0.716845878136201	0.599148300481911
QARS	hsa-mir-16-1	0	0	0
QARS	hsa-mir-16-2	0.194094400988541	0.573476702508961	0.383785551748751
QARS	hsa-mir-17	0.139985000913157	0.43010752688172	0.285046263897439
QARS	hsa-mir-18a	0.231472830555348	0.3584229390681	0.294947884811724
QARS	hsa-mir-18b	1.23147283055535	0.50179211469534	0.866632472625344
QARS	hsa-mir-19a	0.231472830555348	0.3584229390681	0.294947884811724
QARS	hsa-mir-19b-1	0.299350298621716	0.645161290322581	0.472255794472148
QARS	hsa-mir-19b-2	16.4483438186105	10.3942652329749	13.4213045257927
QARS	hsa-mir-20a	0	0	0
QARS	hsa-mir-20b	2.33123502977074	3.2258064516129	2.77852074069182
QARS	hsa-mir-21	0.65043498557775	1.00358422939068	0.827009607484215
QARS	hsa-mir-25	13.4499812477916	1.86379928315412	7.65689026547288
QARS	hsa-mir-29a	0	0	0
QARS	hsa-mir-29b-1	0	0	0
QARS	hsa-mir-29b-2	0.079415501905972	0.3584229390681	0.218919220487036
QARS	hsa-mir-29c	0.566478453538012	0.716845878136201	0.641662165837106
QARS	hsa-mir-31	0.0476493011435832	0.21505376344086	0.131351532292222
QARS	hsa-mir-34a	2.3465810155772	0.50179211469534	1.42418656513627
QARS	hsa-mir-34b	3.99465866029206	5.80645161290323	4.90055513659764
QARS	hsa-mir-34c	3.83483129518981	4.73118279569892	4.28300704544437
QARS	hsa-mir-92a-1	0.0635324015247776	0.28673835125448	0.175135376389629
QARS	hsa-mir-92a-2	0.0952986022871665	0.43010752688172	0.262703064584443
QARS	hsa-mir-93	0.254663899995726	0.645161290322581	0.449912595159153
QARS	hsa-mir-106a	2.42599651748318	0.860215053763441	1.64310578562331
QARS	hsa-mir-106b	1.85564532264456	1.4336917562724	1.64466853945848
QARS	hsa-mir-107	4.2895189147825	6.09318996415771	5.1913544394701
QARS	hsa-mir-122	0.111181702668361	0.50179211469534	0.306486908681851
QARS	hsa-mir-128-1	0.470567206400647	1.72043010752688	1.09549865696376
QARS	hsa-mir-128-2	0.14294790343075	0.645161290322581	0.394054596876665
QARS	hsa-mir-138-1	0.0635324015247776	0.28673835125448	0.175135376389629
QARS	hsa-mir-138-2	1.2385857537704	2.07885304659498	1.65871940018269
QARS	hsa-mir-140	0.0952986022871665	0.43010752688172	0.262703064584443
QARS	hsa-mir-141	0.079415501905972	0.3584229390681	0.218919220487036
QARS	hsa-mir-143	0.0952986022871665	0.43010752688172	0.262703064584443
QARS	hsa-mir-145	0	0	0
QARS	hsa-mir-155	0.127064803049555	0.573476702508961	0.350270752779258
QARS	hsa-mir-199a-1	0.416992100221878	1.0752688172043	0.746130458713089
QARS	hsa-mir-199a-2	0.111181702668361	0.50179211469534	0.306486908681851
QARS	hsa-mir-200a	0.127064803049555	0.573476702508961	0.350270752779258
QARS	hsa-mir-200b	0.0952986022871665	0.43010752688172	0.262703064584443
QARS	hsa-mir-200c	0.254129606099111	1.14695340501792	0.700541505558516
QARS	hsa-mir-205	3.44338143982374	6.88172043010753	5.16255093496564
QARS	hsa-mir-206	0.709426356968761	1.36200716845878	1.03571676271377
QARS	hsa-mir-214	0.158831003811944	0.716845878136201	0.437838440974072
QARS	hsa-mir-221	0.203517402437934	0.716845878136201	0.460181640287068
QARS	hsa-mir-222	0.183823529411765	0.14336917562724	0.163596352519502
QARS	hsa-mir-363	1.38888888888889	0.21505376344086	0.801971326164875
QARS	hsa-mir-429	0	0	0
QARS	hsa-mir-451	0	0	0
MARS	hsa-let-7a-1	0.837618203683664	1.32488479262673	1.0812514981552
MARS	hsa-let-7a-2	2.67271171517722	1.20967741935484	1.94119456726603
MARS	hsa-let-7a-3	3.55362382973482	7.25806451612903	5.40584417293193
MARS	hsa-let-7b	0.0975881778893071	0.403225806451613	0.25040699217046
MARS	hsa-let-7c	0.111529346159208	0.460829493087558	0.286179419623383
MARS	hsa-let-7d	1.55118732283099	0.403225806451613	0.9772065646413
MARS	hsa-let-7e	3.08615529655948	1.26728110599078	2.17671820127513
MARS	hsa-let-7f-1	0.299551681378268	0.748847926267281	0.524199803822774
MARS	hsa-let-7f-2	1.1835655972202	2.24654377880184	1.71505468801102
MARS	hsa-let-7g	3.31290781471123	1.61290322580645	2.46290552025884
MARS	hsa-let-7i	7.26739876632368	5.01152073732719	6.13945975182543
MARS	hsa-mir-98	0.0418235048097031	0.172811059907834	0.107317282358769
MARS	hsa-mir-1-1	0.111529346159208	0.460829493087558	0.286179419623383
MARS	hsa-mir-1-2	0.359273847386102	0.518433179723502	0.438853513554802
MARS	hsa-mir-7-1	3.49876515775395	6.79723502304147	5.14800009039771
MARS	hsa-mir-7-2	1.00067566828726	2.30414746543779	1.65241156686253
MARS	hsa-mir-7-3	0.298700773060266	0.518433179723502	0.408566976391884
MARS	hsa-mir-9-1	0.459534448836437	0.518433179723502	0.488983814279969
MARS	hsa-mir-9-2	0.14336917562724	0.115207373271889	0.129288274449565
MARS	hsa-mir-9-3	0.679307647785396	0.806451612903226	0.742879630344311
MARS	hsa-mir-10b	0.799144827621865	1.09447004608295	0.946807436852407
MARS	hsa-mir-15a	2.68495285368573	3.51382488479263	3.09938886923918
MARS	hsa-mir-15b	0.772502039818402	1.09447004608295	0.933486042950676
MARS	hsa-mir-16-1	0	0	0
MARS	hsa-mir-16-2	0.352119249528594	0.576036866359447	0.464078057944021
MARS	hsa-mir-17	0.111529346159208	0.460829493087558	0.286179419623383
MARS	hsa-mir-18a	0.253334390712264	0.460829493087558	0.357081941899911
MARS	hsa-mir-18b	1.28235264839423	0.691244239631336	0.986798444012785
MARS	hsa-mir-19a	0.174098637084835	0.288018433179724	0.231058535132279
MARS	hsa-mir-19b-1	2.95043273013375	1.15207373271889	2.05125323142632
MARS	hsa-mir-19b-2	13.6226491989908	8.87096774193548	11.2468084704632
MARS	hsa-mir-20a	0.571497956044846	0.691244239631336	0.631371097838091
MARS	hsa-mir-20b	1.53258990981203	3.2258064516129	2.37919818071247
MARS	hsa-mir-21	1.24451938442641	1.84331797235023	1.54391867838832
MARS	hsa-mir-25	1.22549660521767	2.13133640552995	1.67841650537381
MARS	hsa-mir-29a	0.21505376344086	0.172811059907834	0.193932411674347
MARS	hsa-mir-29b-1	0.027882336539802	0.115207373271889	0.0715448549058457
MARS	hsa-mir-29b-2	0.35446544613987	0.748847926267281	0.551656686203576
MARS	hsa-mir-29c	0.866777682052705	1.09447004608295	0.980623864067827
MARS	hsa-mir-31	0.171251512167042	0.230414746543779	0.20083312935541
MARS	hsa-mir-34a	0.987664314656665	0.97926267281106	0.983463493733862
MARS	hsa-mir-34b	2.65995246550096	4.66589861751152	3.66292554150624
MARS	hsa-mir-34c	2.23957131982306	3.57142857142857	2.90549994562582
MARS	hsa-mir-92a-1	0	0	0
MARS	hsa-mir-92a-2	0.298700773060266	0.518433179723502	0.408566976391884
MARS	hsa-mir-93	0.150224588820543	0.403225806451613	0.276725197636078
MARS	hsa-mir-106a	0.742749468211888	0.921658986175115	0.832204227193502
MARS	hsa-mir-106b	0.801044611409404	1.49769585253456	1.14937023197198
MARS	hsa-mir-107	5.80005579462843	5.06912442396313	5.43459010929578
MARS	hsa-mir-122	0.0697058413495051	0.288018433179724	0.178862137264614
MARS	hsa-mir-128-1	1.09722823344025	1.15207373271889	1.12465098307957
MARS	hsa-mir-128-2	0.507450846961621	0.97926267281106	0.74335675988634
MARS	hsa-mir-138-1	0.0697058413495051	0.288018433179724	0.178862137264614
MARS	hsa-mir-138-2	2.57156514967794	2.13133640552995	2.35145077760395
MARS	hsa-mir-140	0.0697058413495051	0.288018433179724	0.178862137264614
MARS	hsa-mir-141	0.0418235048097031	0.172811059907834	0.107317282358769
MARS	hsa-mir-143	0.0697058413495051	0.288018433179724	0.178862137264614
MARS	hsa-mir-145	0.185192680436943	0.288018433179724	0.236605556808333
MARS	hsa-mir-155	0.178888990897437	0.576036866359447	0.377462928628442
MARS	hsa-mir-199a-1	2.88801859490562	1.72811059907834	2.30806459699198
MARS	hsa-mir-199a-2	0.027882336539802	0.115207373271889	0.0715448549058457
MARS	hsa-mir-200a	0.0697058413495051	0.288018433179724	0.178862137264614
MARS	hsa-mir-200b	0.297987550304084	0.633640552995392	0.465814051649738
MARS	hsa-mir-200c	0.277259234323836	1.036866359447	0.65706279688542
MARS	hsa-mir-205	2.81425418537793	5.47235023041475	4.14330220789634
MARS	hsa-mir-206	0.473650318463103	1.036866359447	0.755258338955054
MARS	hsa-mir-214	13.0745072996257	1.26728110599078	7.17089420280823
MARS	hsa-mir-221	0.366842483335587	0.691244239631336	0.529043361483462
MARS	hsa-mir-222	0	0	0
